Sample Number,Sample Submission Date,Sample Name,Sex,Tissue weight (mg),Treatment,Tissue Type,PND,Litter,Individual Lipid Species,Lipid Class,"MRM Transition of each lipid species
(Parent ion / Fragment ion)",Lipid Species used as Internal Standard,Retention Time (min),Peak Area of Lipid Species,Peak Area of Internal Standard,Normalized Peak Area (Peak Area of Lipid Species / (Peak Area of Internal Standard * Tissue Weight))
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:1_22:4)-H,PE,792.6 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2938739782734,1299762.06424779,679677.337012218,0.0399104586254831
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:1_22:5)-H,PE,790.5 / 329.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2615755665881,323267.51554862,679677.337012218,0.0108477540397845
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:1_22:6)-H,PE,788.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2303513335375,2758440.46970784,679677.337012218,0.0925948299586541
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_16:1)-H,PE,712.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.7346700617343,49713.9913072261,679677.337012218,0.00176637711187451
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_18:2)-H,PE,738.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.6421683722497,136871.549940027,679677.337012218,0.00536026211737507
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_20:1)-H,PE,768.6 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.5303051249114,34429.7299435241,679677.337012218,0.0018933833095888
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_20:3)-H,PE,764.5 / 305.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.4874201266073,68670.0510644891,679677.337012218,0.00338654066772695
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_20:4)-H,PE,762.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3471833970842,624897.283053068,679677.337012218,0.0251439153889269
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_22:4)-H,PE,790.5 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3006301875421,106766.977289065,679677.337012218,4.43134296322706e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_22:5)-H,PE,788.5 / 329.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.291455964282,32756.8630073526,679677.337012218,3.07483822046379e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(18:2_22:6)-H,PE,786.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2715327035524,228403.706937217,679677.337012218,0.0353189847988911
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_16:1)-H,PE_O,674.5 / 253.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.6423963209438,5591.05519086474,679677.337012218,5.84889755004984e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_18:1)-H,PE_O,702.5 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.4161888262785,211250.403703349,679677.337012218,0.00882132659201966
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_18:2)-H,PE_O,700.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.4972054803826,12719.530984302,679677.337012218,0.000429712805493982
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_20:3)-H,PE_O,726.5 / 305.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3090988531555,62903.4388132827,679677.337012218,0.00090876950792861
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_20:4)-H,PE_O,724.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.1538910351318,507598.012719943,679677.337012218,0.00618490280264282
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_20:5)-H,PE_O,722.5 / 301.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0585953356346,68925.4492046784,679677.337012218,0.00195967451610475
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_22:4)-H,PE_O,752.6 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2346620266375,499107.337909264,679677.337012218,0.00712263728578868
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_22:5)-H,PE_O,750.5 / 329.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.1061326077555,65512.75516399,679677.337012218,3.21208828989261e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-16:0_22:6)-H,PE_O,748.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0938004051527,389231.898759059,679677.337012218,0.0090790718829786
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-18:0_16:0)-H,PE_O,704.6 / 255.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2429596419828,51475.9724147766,679677.337012218,0.00252228781771688
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(O-18:0_16:1)-H,PE_O,702.5 / 253.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.1587617591654,36163.3251424181,679677.337012218,0.00133878527275431
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_16:0)-H,PE_P,674.5 / 255.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.6072239598433,20806.8353525159,679677.337012218,4.31812198296104e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_16:1)-H,PE_P,672.5 / 253.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.517644330247,172384.147569765,679677.337012218,0.00761595986397249
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_18:0)-H,PE_P,702.5 / 283.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3804489680139,101376.987446031,679677.337012218,0.00200850213645521
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_18:1)-H,PE_P,700.5 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3864102100338,3252369.13992315,679677.337012218,0.114658409721096
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_18:2)-H,PE_P,698.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.4109314209102,182158.550143016,679677.337012218,0.00837723290896046
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_18:3)-H,PE_P,696.5 / 277.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3152788868295,3917.68297689884,679677.337012218,0.000125405429125292
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_20:1)-H,PE_P,728.6 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2840389354526,247773.164624442,679677.337012218,0.00317530288239413
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_20:2)-H,PE_P,726.5 / 307.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2744156038748,166074.118693821,679677.337012218,0.00568195665737968
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_20:3)-H,PE_P,724.5 / 305.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2235861177594,857645.367683235,679677.337012218,0.0251812661621596
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_20:4)-H,PE_P,722.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0523083713107,7721904.58259869,679677.337012218,0.190604802736864
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_20:5)-H,PE_P,720.5 / 301.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.1200963293108,26407.729953665,679677.337012218,0.00075075150777122
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_22:4)-H,PE_P,750.5 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0253808756931,4662119.61536476,679677.337012218,0.0978451273825389
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_22:5)-H,PE_P,748.5 / 329.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0384280872504,560350.793245375,679677.337012218,0.0147720796149521
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:0_22:6)-H,PE_P,746.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.9525002137421,4440496.51990061,679677.337012218,0.11876293825367
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-16:1_18:1)-H,PE_P,698.5 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3704836857972,161370.748237047,679677.337012218,0.00687935671488161
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_16:0)-H,PE_P,702.5 / 255.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.5243094181724,180665.692335416,679677.337012218,0.00989812359986103
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_16:1)-H,PE_P,700.5 / 253.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3538871742771,214785.090702208,679677.337012218,0.00770461180818769
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_18:1)-H,PE_P,728.6 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2348105407764,2194577.89033249,679677.337012218,0.0627615867808856
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_18:2)-H,PE_P,726.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2526551852408,127108.914324827,679677.337012218,0.00301703491864
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_20:1)-H,PE_P,756.6 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.1746034110733,168697.895127883,679677.337012218,0.00368206521760911
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_20:2)-H,PE_P,754.6 / 307.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0861706747806,128404.581555816,679677.337012218,0.00422304836602622
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_20:3)-H,PE_P,752.6 / 305.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.9940085757533,665438.727434616,679677.337012218,0.0177414087733403
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_20:4)-H,PE_P,750.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.8614965247479,6086949.89201479,679677.337012218,0.131740543991271
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_20:5)-H,PE_P,748.5 / 301.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.8968552110403,120421.348616886,679677.337012218,0.00306201618631934
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_22:4)-H,PE_P,778.6 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,10.851685380942,2977389.00429246,679677.337012218,0.054251733446242
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_22:5)-H,PE_P,776.6 / 329.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.8536257471573,468676.619183464,679677.337012218,0.0103157463788142
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:0_22:6)-H,PE_P,774.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.7667760097548,3535002.19715593,679677.337012218,0.0859392702623757
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_16:0)-H,PE_P,700.5 / 255.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.4092625810673,1070318.98718439,679677.337012218,0.0409071669425979
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_16:1)-H,PE_P,698.5 / 253.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.3687365950127,814561.313419447,679677.337012218,0.0236021250239789
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_18:0)-H,PE_P,728.6 / 283.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2229876903216,296124.930945837,679677.337012218,0.0063147677324077
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_18:1)-H,PE_P,726.5 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2173878037813,12190531.390352,679677.337012218,0.289149254824023
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_18:2)-H,PE_P,724.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.2514957150575,471557.982907783,679677.337012218,0.0120804925125055
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_18:3)-H,PE_P,722.5 / 277.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0936882638447,13942.096009287,679677.337012218,2.14902685014918e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_20:1)-H,PE_P,754.6 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.1233338958717,1014949.44781825,679677.337012218,0.0233086885994905
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_20:2)-H,PE_P,752.6 / 307.3,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0876445918272,526354.390189719,679677.337012218,0.0129524222861179
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_20:3)-H,PE_P,750.5 / 305.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.0300921625844,1654795.21978046,679677.337012218,0.0384204105061636
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_20:4)-H,PE_P,748.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.8791552708589,13175717.4296516,679677.337012218,0.331095248969354
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_20:5)-H,PE_P,746.5 / 301.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.9402329297905,82338.081996577,679677.337012218,0.00204572212270976
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_22:4)-H,PE_P,776.6 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,10.8370591886824,5874169.01049787,679677.337012218,0.135857371325745
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_22:5)-H,PE_P,774.5 / 329.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.870597622467,642051.171810745,679677.337012218,0.0162370470950573
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:1_22:6)-H,PE_P,772.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.7780809239022,3767734.55688208,679677.337012218,0.0991331532123636
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:2_20:4)-H,PE_P,746.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,11.7574083690484,47976.6138861941,679677.337012218,0.00806618166552012
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PE(P-18:2_22:6)-H,PE_P,770.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.8426804382672,239181.310578939,679677.337012218,0.00776436064161019
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(14:0_18:1)-H,PG,719.5 / 281.2,PG(15:0_18:1)-Hd7_SPLASH.IS,8.03339190046608,97020.8779724815,106756653.837674,0.000137640400966048
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_16:0)-H,PG,721.5 / 255.2,PG(15:0_18:1)-Hd7_SPLASH.IS,8.003768103595,765665.011459099,106756653.837674,0.00125161105398888
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_16:1)-H,PG,719.5 / 253.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.90931504868385,252789.582822487,106756653.837674,0.000367354714620809
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_18:0)-H,PG,749.5 / 283.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.79027252549614,430816.556357303,106756653.837674,0.000692200652191577
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_18:1)-H,PG,747.5 / 281.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.79343920962078,18125304.2416078,106756653.837674,0.0179295613206254
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_18:2)-H,PG,745.5 / 279.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.7661600865444,258422.701704285,106756653.837674,0.000480331018199418
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_20:1)-H,PG,775.5 / 309.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.61196865757373,45812.4619008791,106756653.837674,7.81775712854482e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_20:2)-H,PG,773.5 / 307.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.66591764952927,358475.873191367,106756653.837674,0.000742280303685523
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_20:3)-H,PG,771.5 / 305.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.3756721668536,334385.61395066,106756653.837674,0.000538815741728513
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_20:4)-H,PG,769.5 / 303.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.34684497327104,6156316.30572889,106756653.837674,0.00918201667855769
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_22:4)-H,PG,797.5 / 331.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.32099656371136,172029.880170321,106756653.837674,0.000327066762506037
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(16:0_22:6)-H,PG,793.5 / 327.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.26735048501532,176971.979602701,106756653.837674,0.000455192035871623
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:0_18:1)-H,PG,775.5 / 281.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.56498020384235,893720.803287442,106756653.837674,0.00118906380687975
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:0_18:2)-H,PG,773.5 / 279.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.55898240267379,55282.9565077114,106756653.837674,8.59570532934093e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:0_20:3)-H,PG,799.5 / 305.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.13813682370788,342015.271276425,106756653.837674,0.00055870711485835
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:0_20:4)-H,PG,797.5 / 303.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.153969650304,6490717.15692209,106756653.837674,0.00841696426739333
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:0_22:4)-H,PG,825.6 / 331.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.13608374078469,37475.5728027193,106756653.837674,7.56171773530166e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:0_22:6)-H,PG,821.5 / 327.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.07443797350111,84182.274597867,106756653.837674,0.000274844112450766
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_16:1)-H,PG,745.5 / 281.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.75493031260965,1100295.7701046,106756653.837674,0.00166219166469909
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_18:1)-H,PG,773.5 / 281.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.52134887106297,4064199.68612034,106756653.837674,0.00435868835469282
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_18:2)-H,PG,771.5 / 279.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.5335231873001,290414.647597854,106756653.837674,0.00529943406234786
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_20:2)-H,PG,799.5 / 307.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.43549009206386,70933.8366886498,106756653.837674,0.000107089261323261
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_20:4)-H,PG,795.5 / 303.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.15190668034453,2183676.78359044,106756653.837674,0.00470933901558867
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_22:4)-H,PG,823.5 / 331.3,PG(15:0_18:1)-Hd7_SPLASH.IS,7.1811338539252,24255.6987234851,106756653.837674,4.46784328162995e-05
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:1_22:6)-H,PG,819.5 / 327.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.08028604720985,91731.3684628038,106756653.837674,0.000206940729435258
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:2_18:2)-H,PG,769.5 / 279.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.64945664368576,40769.7566768268,106756653.837674,0.000105722486614759
63,11/2022,T24F,F,83,deltamethrin,striatum,30,T24,PG(18:2_20:4)-H,PG,793.5 / 303.2,PG(15:0_18:1)-Hd7_SPLASH.IS,7.23781610158003,226189.71654549,106756653.837674,0.000680883237293181
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(14:0)+H,SM,675.5 / 184.1,SM(18:1)+H_d9_SPLASH.IS,13.017287205471,220991.284373603,29842982.579652,0.000477700873097947
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(16:0)+H,SM,703.6 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.9379572127671,3290523.99989185,29842982.579652,0.00414397022683715
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(18:0)+H,SM,731.6 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.8700720212367,20495097.0788068,29842982.579652,0.0257161834546943
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(18:1)+H,SM,729.6 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.8710696522872,33511085.2013364,29842982.579652,0.0265667338659409
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(20:0)+H,SM,759.6 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.8037326054461,457284.279881032,29842982.579652,0.00081658547926834
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(20:1)+H,SM,757.6 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.7961638599889,999186.328306349,29842982.579652,0.000804944362671571
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(22:1)+H,SM,785.7 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.7247854102384,807209.490643831,29842982.579652,0.00235005066872025
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(24:0)+H,SM,815.7 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.6842615337528,530638.401105641,29842982.579652,0.00283671609065622
64,11/2022,C63F4,F,69,control,striatum,30,C63,SM(24:1)+H,SM,813.7 / 184.1,SM(18:1)+H_d9_SPLASH.IS,12.6891596742527,3003775.58421716,29842982.579652,0.00373780086587894
64,11/2022,C63F4,F,69,control,striatum,30,C63,CE(22:6)+H,CE,714.6 / 369.4,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.2859122610471,6184.71981470117,126804.196227386,1.89606127485761e-05
64,11/2022,C63F4,F,69,control,striatum,30,C63,CE(18:2)+H,CE,666.6 / 369.4,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.40438473787104,13774.1166072338,126804.196227386,0.00365518148127392
64,11/2022,C63F4,F,69,control,striatum,30,C63,CE(18:3)+H,CE,664.6 / 369.4,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.13133796270344,50004.0915272636,126804.196227386,0.00123025236344222
64,11/2022,C63F4,F,69,control,striatum,30,C63,CE(20:4)+H,CE,690.6 / 369.4,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.28959313249628,32816.2946989159,126804.196227386,0.00331424591688817
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(16:0)+H,CER,538.6 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.51520771734297,62685.1423606214,29842982.579652,0.000139931471747984
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(18:0)+H,CER,566.7 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.5313494842674,1072272.98211621,29842982.579652,0.00151550508009792
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(18:1)+H,CER,564.8 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.69916218225648,242924.300325208,29842982.579652,0.00159731824006958
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(20:0)+H,CER,594.6 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.50891197015412,185630.433427223,29842982.579652,0.000208327100816517
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(20:1)+H,CER,592.6 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.51329944097809,2581120.68532604,29842982.579652,0.00176479347424118
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(22:0)+H,CER,622.7 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.51865705308103,399693.02999132,29842982.579652,0.000477424343935896
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(22:1)+H,CER,620.7 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.519431794431,238144.804466013,29842982.579652,0.00141893095670319
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(24:0)+H,CER,650.8 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.52850805806934,122437.535665173,29842982.579652,0.000335971887484787
64,11/2022,C63F4,F,69,control,striatum,30,C63,CER(24:1)+H,CER,648.8 / 264.4,SM(18:1)+H_d9_SPLASH.IS,2.58523849296139,134126.967774461,29842982.579652,0.00113587677272758
64,11/2022,C63F4,F,69,control,striatum,30,C63,DCER(16:0)+H,DCER,540.6 / 266.4,SM(18:1)+H_d9_SPLASH.IS,2.46662096867383,44610.7474009471,29842982.579652,5.76182363236625e-05
64,11/2022,C63F4,F,69,control,striatum,30,C63,DCER(18:0)+H,DCER,568.7 / 266.4,SM(18:1)+H_d9_SPLASH.IS,2.49452951760969,243345.017746244,29842982.579652,0.00028784202103801
64,11/2022,C63F4,F,69,control,striatum,30,C63,DCER(18:1)+H,DCER,566.8 / 266.4,SM(18:1)+H_d9_SPLASH.IS,2.48572106321497,32427.7301091137,29842982.579652,4.41065539446722e-05
64,11/2022,C63F4,F,69,control,striatum,30,C63,DCER(20:0)+H,DCER,596.7 / 266.4,SM(18:1)+H_d9_SPLASH.IS,2.46299625405891,35335.4071867789,29842982.579652,3.46825276678952e-05
64,11/2022,C63F4,F,69,control,striatum,30,C63,DCER(20:1)+H,DCER,594.4 / 266.4,SM(18:1)+H_d9_SPLASH.IS,2.50970876052153,60060.7093448365,29842982.579652,7.04215234564585e-05
64,11/2022,C63F4,F,69,control,striatum,30,C63,DCER(22:0)+H,DCER,624.8 / 266.4,SM(18:1)+H_d9_SPLASH.IS,2.44828924218544,28331.5849461611,29842982.579652,5.15321501442411e-05
