Sample Number,Sample Submission Date,Sample Name,Sex,"Tissue weight
(mg)",Treatment,Tissue Type,PND,Litter,Metabolite,"MRM Transition of each lipid species
(Parent ion/Fragment ion)",Metabolite used as Internal Standard,"Retention Time
(min)",Peak Area of Metabolite,Peak Area of Internal Standard,"Normalized Peak Area
(Peak Area of Metabolite / (Peak Area of Internal Standard * Tisue weight))"
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Cystathionine.1,223.0 / 134.0,L-Tryptophan.1.IS,9.95070271772219,292294.381854007,15645778.4024957,0.000306262242418709
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,3-Hydroxykynurenine.1,225.1 / 208.1,L-Tryptophan.1.IS,3.14287513131351,107705.627508447,15645778.4024957,0.000112852552254415
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Carnosine.1,227.1 / 109.9,L-Tryptophan.1.IS,9.21722973719833,15485750.4991957,15645778.4024957,0.0162257674722916
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,2-Deoxycytide,228.0 / 112.0,L-Tryptophan.1.IS,1.99938925976019,1519662.57914854,15645778.4024957,0.00159228263731149
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Butyrylcarnitine (C4).1,232.2 / 85.0,L-Tryptophan.1.IS,1.91068130372038,195295253.303745,15645778.4024957,0.204627820183041
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Anserine.1,241.0 / 109.0,L-Tryptophan.1.IS,8.97580890124777,747663.109092876,15645778.4024957,0.000783391657794154
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Thymidine.1,243.1 / 127.1,L-Tryptophan.1.IS,1.20160525761453,1062120.15978639,15645778.4024957,0.00111287565566953
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Cytidine.1,244.1 / 111.9,L-Tryptophan.1.IS,2.47373009887756,180740484.657647,15645778.4024957,0.189377523358431
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Tiglylcarnitine,244.3 / 85.0,L-Tryptophan.1.IS,1.74777436134308,4445699.09230791,15645778.4024957,0.00465814554659862
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Uridine.1,245.1 / 113.1,L-Tryptophan.1.IS,1.66460629296502,41049858.3449783,15645778.4024957,0.0430115063723079
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Isovalerylcarnitine (C5).1,246.3 / 85.0,L-Tryptophan.1.IS,1.59831475656692,106426072.013416,15645778.4024957,0.111511850689363
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Malonylcarnitine,248.2 / 85.0,L-Tryptophan.1.IS,3.40273051027173,59702575.2766912,15645778.4024957,0.0625555799821835
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Deoxyadenosine.1,252.0 / 136.0,L-Tryptophan.1.IS,1.35156565816487,506440.208634337,15645778.4024957,0.00053064144771972
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Glycerophosphocholine.1,258.1 / 104.1,L-Tryptophan.1.IS,7.11632110585849,750327389.4682,15645778.4024957,0.786183256034953
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,2'-O-Methyl Uridine.1,259.0 / 113.1,L-Tryptophan.1.IS,1.63895709237475,53398.4224518007,15645778.4024957,5.59501708448107e-05
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Hexanoylcarnitine,260.2 / 85.0,L-Tryptophan.1.IS,1.32492363150073,20906192.2124649,15645778.4024957,0.0219052356285933
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,3-Hydroxyisovaleryl Carnitine,262.2 / 85.0,L-Tryptophan.1.IS,2.84015550598649,66900641.3861125,15645778.4024957,0.0700976198043877
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Adenosine.1,268.0 / 136.0,L-Tryptophan.1.IS,1.52096772665299,758899697.787884,15645778.4024957,0.795165208927918
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Deoxyguanosine.1,268.1 / 152.1,L-Tryptophan.1.IS,2.12645202880892,331259.352005721,15645778.4024957,0.000347089230124557
75,11/2022,T207M3,M,61,deltamethrin,striatum,60,T207,Inosine.1,269.1 / 137.0,L-Tryptophan.1.IS,2.0165770518729,226497215.186636,15645778.4024957,0.23732082903769
